Date,p_low_vol,p_med_vol,p_high_vol
2011-10-07,8.307886009906561e-14,0.0618126348982277,0.9381873651048288
2011-10-10,1.7880411036960302e-14,0.08560708634341627,0.9143929136538992
2011-10-11,1.5277649877804803e-12,0.20443445641421204,0.7955655435863241
2011-10-12,2.3774797885694893e-11,0.3170997525651057,0.6829002474143223
2011-10-13,2.024473383463085e-11,0.394141169264077,0.6058588307122579
2011-10-14,1.144515749461974e-10,0.44715815533441305,0.5528418445481461
2011-10-17,3.334032335182237e-14,0.48442433385837064,0.5155756661429557
2011-10-18,1.560518366808351e-10,0.6565415823114988,0.34345841753139994
2011-10-19,2.2221071945911688e-11,0.8165124761706544,0.183487523805956
2011-10-20,6.250493940845859e-08,0.9700945624399423,0.029905375057115133
2011-10-21,1.206519869758864e-07,0.9935929413305794,0.00640693801541562
2011-10-24,7.742271720005523e-07,0.9988362726318725,0.0011629531418487487
2011-10-25,1.5162628644781016e-10,0.9993987214803818,0.0006012783657375637
2011-10-26,2.477644487126744e-06,0.999876079857912,0.00012144249977550426
2011-10-27,1.1635847116790784e-08,0.9998008595471375,0.0001991288177591432
2011-10-28,2.4983019916896436e-06,0.9999544753913123,4.302630838979909e-05
2011-10-31,2.636340722160553e-10,0.9998458780864912,0.00015412165098317406
2011-11-01,3.3019132546535916e-12,0.9997445349185907,0.0002554650746801446
2011-11-02,4.326573131737906e-06,0.9999597041939442,3.596923341109724e-05
2011-11-03,3.5539612828100148e-06,0.999979414068529,1.703196691043873e-05
2011-11-04,3.2585455300371405e-07,0.9999881494488417,1.1524695629594997e-05
2011-11-07,1.3271385533521837e-05,0.9999764918173413,1.0236794884736546e-05
2011-11-08,1.219812784435911e-05,0.999908758335567,7.904353628024402e-05
2011-11-09,2.814636828398729e-16,0.9987857692764344,0.0012142307263984526
2011-11-10,1.2784881723074232e-06,0.999897248792527,0.00010147271964864701
2011-11-11,9.215047111497363e-07,0.9999716575563288,2.7420940441614464e-05
2011-11-14,2.865455689625806e-08,0.9999829713700973,1.699997487510186e-05
2011-11-15,1.9433503837689704e-06,0.9999880878294888,9.968823724996867e-06
2011-11-16,2.223688497931617e-09,0.9999702849140126,2.971286568654186e-05
2011-11-17,1.3956594671826584e-09,0.9999666656321017,3.333297207073903e-05
2011-11-18,7.148855668081629e-07,0.9999857959836995,1.3489128618756647e-05
2011-11-21,4.908817657694333e-10,0.9999552856563236,4.4713851935186626e-05
2011-11-22,5.298529206593846e-07,0.9999811158668773,1.8354278030117786e-05
2011-11-23,1.0068333395864317e-10,0.9999288085258913,7.11913748841306e-05
2011-11-25,6.614350549468135e-06,0.9999794237453534,1.3961902373813774e-05
2011-11-28,3.302579871255671e-07,0.9999456798379581,5.398990169529465e-05
2011-11-29,4.467268182066829e-06,0.9999561651424154,3.9367589446303356e-05
2011-11-30,1.2977858501409835e-09,0.9996478208870914,0.0003521778163908078
2011-12-01,9.166038835323074e-07,0.9999566787080543,4.240468934064091e-05
2011-12-02,1.2347217046383683e-06,0.9999842942994375,1.4470981700136413e-05
2011-12-05,3.5080706950360464e-06,0.9999834371545284,1.305477176552917e-05
2011-12-06,1.1954448092856164e-06,0.999985927094602,1.287745772682904e-05
2011-12-07,2.1956494207849072e-06,0.9999826439503579,1.5160398741378642e-05
2011-12-08,1.2980394327921754e-09,0.999946393883732,5.360481715459678e-05
2011-12-09,6.172490019139452e-06,0.9999740511940939,1.9776313024661e-05
2011-12-12,4.634811525870179e-08,0.9999756542800726,2.4299375204586387e-05
2011-12-13,3.217005921346641e-07,0.9999829586737675,1.671962441197111e-05
2011-12-14,1.4953062247134358e-07,0.9999819785394247,1.78719267874577e-05
2011-12-15,5.1499091369671275e-06,0.9999849751585373,9.87493558317121e-06
2011-12-16,4.999830474730404e-06,0.9999851863255047,9.813840560566991e-06
2011-12-19,1.5822364039441527e-07,0.999977014895602,2.282688435429299e-05
2011-12-20,9.516475414165586e-08,0.999934338428233,6.556640992068334e-05
2011-12-21,2.6727564773317066e-06,0.9999828939115746,1.4433329269273738e-05
2011-12-22,1.6077153235502746e-05,0.9999750021957359,8.920650030757282e-06
2011-12-23,2.4279639592405862e-05,0.9999676492510579,8.071110660513685e-06
2011-12-27,3.581309023899987e-05,0.9999576055525705,6.58135569382416e-06
2011-12-28,2.7307986056302523e-06,0.9999844908199854,1.2778379991550116e-05
2011-12-29,0.0012019448381935926,0.9987907906021126,7.264559663601569e-06
2011-12-30,0.0021136200839400425,0.9978803317293171,6.048185327311937e-06
2012-01-03,0.006846109065510007,0.9931442495170624,9.641418242636274e-06
2012-01-04,0.02370494868984699,0.976289775180079,5.276133047626467e-06
2012-01-05,0.061017483328564236,0.9389778363290955,4.680345473713029e-06
2012-01-06,0.13841066087542073,0.8615863802631857,2.9588601826582153e-06
2012-01-09,0.46649175805841825,0.5335068708886349,1.371051880640097e-06
2012-01-10,0.7436682158638512,0.2563311854244501,5.987106870185726e-07
2012-01-11,0.9088138638020461,0.09118599942748787,1.367733126184837e-07
2012-01-12,0.9752762417284949,0.02472371075829307,4.751133914532067e-08
2012-01-13,0.9916810201949725,0.008318972201814911,7.604238922319381e-09
2012-01-17,0.998668050930322,0.0013319476142977734,1.4584146836111348e-09
2012-01-18,0.9996980483537907,0.00030195145430508786,1.9526676650050656e-10
2012-01-19,0.9999415566470208,5.844334281777594e-05,7.941805629593116e-12
2012-01-20,0.9999858072758254,1.4192723269514095e-05,1.4640755276550216e-12
2012-01-23,0.9999820142782851,1.798572334306003e-05,3.6751431402510787e-13
2012-01-24,0.9999842088082819,1.5791191615180928e-05,4.898712700729169e-13
2012-01-25,0.9999822905269133,1.7709471550327305e-05,1.2439862014062624e-12
2012-01-26,0.999969928460953,3.0071541875332363e-05,6.859549069886357e-13
2012-01-27,0.9999857764625827,1.4223539171909242e-05,1.0373063827606752e-12
2012-01-30,0.9999827570167832,1.724298082878591e-05,5.019526705015933e-13
2012-01-31,0.999986235641842,1.3764358822059672e-05,6.895190875662539e-13
2012-02-01,0.9999835376192923,1.646237666683183e-05,1.2536728002810163e-12
2012-02-02,0.9999866260062229,1.3373991880684162e-05,2.760753822619857e-12
2012-02-03,0.9999502561989957,4.974379480044348e-05,6.347005359810997e-12
2012-02-06,0.9999777054556566,2.229454225238016e-05,4.275791859183975e-12
2012-02-07,0.999979333772717,2.0666225368988118e-05,2.3872282834346653e-12
2012-02-08,0.9999782093919245,2.1790604794622467e-05,3.4508273467242495e-12
2012-02-09,0.999971499643433,2.850034709767577e-05,1.0681578532405266e-11
2012-02-10,0.9999204185750387,7.958141039447622e-05,1.4868200563961044e-11
2012-02-13,0.9999525942726059,4.740568531360282e-05,4.539346066962802e-11
2012-02-14,0.9999516634457025,4.833652688556264e-05,2.5509825284862382e-11
2012-02-15,0.999937275929369,6.272403505787776e-05,3.356848842368591e-11
2012-02-16,0.9999312462158381,6.875373485175877e-05,4.676325787514545e-11
2012-02-17,0.9999635179517188,3.648203191103242e-05,1.6240165376353383e-11
2012-02-21,0.9999668945115727,3.310547844793793e-05,8.827408156265879e-12
2012-02-22,0.9999616104562186,3.838953965443506e-05,4.924329786510811e-12
2012-02-23,0.9999764035329509,2.3596461211408853e-05,4.2455712790067385e-12
2012-02-24,0.9999799920588702,2.00079357267114e-05,2.1998988794951116e-12
2012-02-27,0.9999808014278045,1.9198572265161238e-05,1.859055693872479e-12
2012-02-28,0.9999798512937447,2.0148701076779784e-05,3.22148110509063e-12
2012-02-29,0.9999684689851905,3.1531010377563744e-05,3.0011032156333206e-12
2012-03-01,0.999976301475507,2.3698515487769382e-05,7.0542045138162335e-12
2012-03-02,0.9999683284763374,3.1671518865563486e-05,7.983769668407245e-12
2012-03-05,0.9999514764844746,4.852344538107551e-05,7.037203598636621e-11
2012-03-06,0.9996541963655945,0.00034580358983789066,4.200738088574359e-11
2012-03-07,0.9999565376406335,4.34623066429426e-05,5.216610206142096e-11
2012-03-08,0.9999688111700219,3.1188823040755924e-05,6.2970408022367946e-12
2012-03-09,0.9999808230151566,1.917698100320854e-05,2.1586704429776473e-12
2012-03-12,0.9999776692658509,2.233072464252523e-05,6.29510004076229e-12
2012-03-13,0.9998742337632368,0.00012576621752345346,1.9759882094326198e-11
2012-03-14,0.9999691429070174,3.085708511589716e-05,5.882615285756399e-12
2012-03-15,0.9999801687738086,1.9831221651055813e-05,1.3560730180344817e-12
2012-03-16,0.9999836963708105,1.6303625558420093e-05,6.397485675769745e-13
2012-03-19,0.9999842945759195,1.5705422369528336e-05,7.710720255974079e-13
2012-03-20,0.9999778180776998,2.2181919874617602e-05,7.562944024109692e-13
2012-03-21,0.9999793997570151,2.060023792800829e-05,2.0674925538235765e-12
2012-03-22,0.9999546266806988,4.537331680659897e-05,1.5070822302791203e-12
2012-03-23,0.9999814392116557,1.856078657845579e-05,4.059930891462423e-12
2012-03-26,0.9999508373082672,4.9162688130027645e-05,5.141525578778146e-12
2012-03-27,0.9999651772037981,3.482278985458686e-05,4.640711319461285e-12
2012-03-28,0.9999579428735491,4.205712487734137e-05,2.5666233904822302e-12
2012-03-29,0.9999732392186241,2.6760776613126057e-05,1.5207892955670432e-12
2012-03-30,0.9999809531286199,1.904686824784022e-05,9.726977353052501e-13
2012-04-02,0.9999789233372386,2.107666294691176e-05,1.1785773960692956e-12
2012-04-03,0.99997289562078,2.7104374430986935e-05,4.410057491732366e-12
2012-04-04,0.9999064752054909,9.352478718506708e-05,9.961747925638337e-12
2012-04-05,0.9999404966898208,5.9503197602128104e-05,1.0991036874731992e-10
2012-04-09,0.9992976892034081,0.0007023104038822284,3.9084570585252423e-10
2012-04-10,0.9979980628832565,0.0020019366334911785,4.868811800548341e-10
2012-04-11,0.9998501784987791,0.0001498211544916355,3.45129057424774e-10
2012-04-12,0.9999029005408384,9.70992382889386e-05,2.1887112094713198e-10
2012-04-13,0.9996953118305869,0.0003046881241322774,4.2793644841336605e-11
2012-04-16,0.9999323329514952,6.766698964545887e-05,5.638855932310811e-11
2012-04-17,0.9998834306014905,0.00011656934515400693,5.17023399647173e-11
2012-04-18,0.9998835614443428,0.00011643849834481698,5.4055857785332594e-11
2012-04-19,0.9998068993498762,0.0001931005907922718,5.973600354671185e-11
2012-04-20,0.9998549501903445,0.0001450496394608686,1.7071418420727728e-10
2012-04-23,0.9994949212163791,0.0005050785042313438,2.7855125899569594e-10
2012-04-24,0.999463592800844,0.0005364056164642218,1.580873771653055e-09
2012-04-25,0.997613156900548,0.002386838105908397,4.99341941873978e-09
2012-04-26,0.9937053889238998,0.0062945952227502905,1.5853018065842064e-08
2012-04-27,0.978691144059919,0.021308818224626602,3.771728228717781e-08
2012-04-30,0.9289589530737645,0.07104091908940029,1.2783930886994505e-07
2012-05-01,0.8453428286582201,0.1546566755548221,4.957865902094322e-07
2012-05-02,0.6198509752276913,0.3801480818840377,9.428910327629146e-07
2012-05-03,0.2888254291571634,0.7111719393834385,2.631458372087025e-06
2012-05-04,0.08118145010872295,0.9188108380046883,7.711888999586861e-06
2012-05-07,0.08083284384406259,0.919161476849873,5.679309581760732e-06
2012-05-08,0.0779484885998637,0.9220454982519143,6.013150632099745e-06
2012-05-09,0.07280282977490359,0.9271908371661407,6.333061183775647e-06
2012-05-10,0.0687939036710372,0.9311992318546642,6.864475816072324e-06
2012-05-11,0.053665344154454044,0.9463276341432869,7.0217046456818e-06
2012-05-14,0.025003898393622544,0.9749877411575194,8.360445586814831e-06
2012-05-15,0.01785673395578509,0.9821351868775168,8.079165307864978e-06
2012-05-16,0.009565057842938448,0.9904268277379118,8.114419759089492e-06
2012-05-17,0.00047681562233261237,0.9995117185342662,1.1465839849151923e-05
2012-05-18,0.00011434468657290433,0.9998765721828964,9.083133724636981e-06
2012-05-21,2.256945139813399e-05,0.9999606699442792,1.6760606059570045e-05
2012-05-22,6.231947362794428e-05,0.9999301513183079,7.529205898247962e-06
2012-05-23,6.198638400833246e-05,0.9999305424683703,7.471147740952852e-06
2012-05-24,4.027803218493662e-05,0.9999518036611896,7.918303843037754e-06
2012-05-25,1.5060115712763174e-05,0.9999768375263999,8.102360867169088e-06
2012-05-29,3.9731357395784315e-06,0.9999834590766259,1.2567784049470276e-05
2012-05-30,1.6827023105648977e-07,0.9999862207481618,1.3610984693355579e-05
2012-05-31,9.746897292563775e-07,0.9999877430333002,1.1282279645404092e-05
2012-06-01,6.872597987707256e-11,0.9999456030371245,5.439689632055551e-05
2012-06-04,1.0049142740951691e-07,0.9999874206250702,1.2478881440460653e-05
2012-06-05,4.388822529912369e-08,0.9999864320536335,1.3524060039048772e-05
2012-06-06,7.813917151951484e-10,0.9999629091438103,3.7090073946187565e-05
2012-06-07,7.91047437236406e-09,0.9999854171882465,1.4574902545914868e-05
2012-06-08,6.827115405652545e-09,0.9999846741785663,1.531899323794735e-05
2012-06-11,2.458420483739177e-10,0.9999745093566367,2.549039893336242e-05
2012-06-12,3.7200144589713503e-09,0.9999811562331287,1.884004441967927e-05
2012-06-13,1.7465620355616789e-09,0.9999827036994865,1.729455109833551e-05
2012-06-14,6.25091258280731e-09,0.9999833564582224,1.6637288699172526e-05
2012-06-15,1.7991074686808237e-08,0.9999855444065182,1.443760330189811e-05
2012-06-18,5.6000212199227456e-08,0.9999890732884864,1.0870712119019898e-05
2012-06-19,1.3592286725422043e-07,0.999988178246741,1.1685832313055763e-05
2012-06-20,2.0844225757330841e-07,0.9999875126429528,1.2278913164694461e-05
2012-06-21,1.0399085812540125e-10,0.9999459614895687,5.403840513388292e-05
2012-06-22,2.4443356771558095e-07,0.9999838796637632,1.58759054302824e-05
2012-06-25,2.041346311743531e-09,0.9999720329342411,2.796502707023405e-05
2012-06-26,3.1004092707740263e-07,0.999988126304295,1.1563655533699056e-05
2012-06-27,6.163049208976619e-07,0.9999886990683176,1.0684624174467584e-05
2012-06-28,4.922732386011945e-07,0.9999885225410444,1.0985183576739067e-05
2012-06-29,1.77216352700356e-07,0.9999673173399405,3.250544709635427e-05
2012-07-02,9.583729723567231e-06,0.9999820653618661,8.350911452304222e-06
2012-07-03,2.2293009381900684e-05,0.9999704911521998,7.215838194724198e-06
2012-07-05,2.1757158692933802e-05,0.9999715548081729,6.6880352019542795e-06
2012-07-06,8.272032699897638e-06,0.9999837254232361,8.002544230855655e-06
2012-07-09,5.625889560154642e-05,0.9999375965243823,6.144579169439895e-06
2012-07-10,4.782325951388869e-05,0.9999449559488652,7.220791106886701e-06
2012-07-11,0.00044381343704379806,0.9995503300484836,5.8565165457870486e-06
2012-07-12,0.0010479744895745475,0.9989457149029466,6.310605894295423e-06
2012-07-13,0.00356307162598868,0.9964252305583327,1.1697816624146822e-05
2012-07-16,0.015088314498540076,0.9849059464209543,5.739083363494046e-06
2012-07-17,0.04094014772594247,0.9590539055281943,5.9467469128660676e-06
2012-07-18,0.07169797288888638,0.9282961794465081,5.84766374934522e-06
2012-07-19,0.10481747000843054,0.8951775945798406,4.935411573886705e-06
2012-07-20,0.13939936565095676,0.8605952784827905,5.355864173973698e-06
2012-07-23,0.2208701177844157,0.7791261876617218,3.6945515018857185e-06
2012-07-24,0.4778041605700647,0.5221943667442,1.4726875178311988e-06
2012-07-25,0.7858461282477013,0.21415299927073006,8.724796081334847e-07
2012-07-26,0.8614321505897939,0.13856673860034674,1.110806397312395e-06
2012-07-27,0.9165178458545378,0.08348190085967006,2.5328778666867113e-07
2012-07-30,0.9835738587421959,0.016426098488986664,4.276862229737778e-08
2012-07-31,0.993523745862786,0.006476243280474325,1.0856511240259525e-08
2012-08-01,0.998229221225904,0.0017707732078920116,5.56857847440471e-09
2012-08-02,0.9987366795268662,0.0012633168428172155,3.632053000863804e-09
2012-08-03,0.9988093373573667,0.001190660133475147,2.507249360940359e-09
2012-08-06,0.9997188468412325,0.0002811529732079729,1.819846481470853e-10
2012-08-07,0.9999113515373563,8.864842614608956e-05,3.791392177389818e-11
2012-08-08,0.9999338508184159,6.614916896451342e-05,1.0154679815491741e-11
2012-08-09,0.9999447562930468,5.524370550467124e-05,4.946999527956451e-12
2012-08-10,0.9999626365747575,3.736342499622877e-05,3.752162429471932e-12
2012-08-13,0.9999597958454932,4.02041545253866e-05,2.5173453408272546e-12
2012-08-14,0.9999634605101307,3.653948574325233e-05,2.2494903114022462e-12
2012-08-15,0.9999680262062978,3.197379415314488e-05,1.9012473695761132e-12
2012-08-16,0.9999684282774921,3.1571721435277044e-05,1.769812800984589e-12
2012-08-17,0.9999732917641851,2.6708232019634045e-05,1.1503461776080714e-12
2012-08-20,0.9999768996616406,2.310033469743654e-05,1.1094810195091325e-12
2012-08-21,0.9999731728927717,2.682710665204552e-05,1.0168733358651714e-12
2012-08-22,0.999977391024932,2.2608972310444738e-05,2.4818241994357453e-12
2012-08-23,0.9999437659521759,5.6234045129944944e-05,1.2789558062340596e-12
2012-08-24,0.9999866326781868,1.33673224998281e-05,1.3175847011747744e-12
2012-08-27,0.9999887561548375,1.1243847167481222e-05,2.213322102125763e-13
2012-08-28,0.9999892817351402,1.0718266387427902e-05,1.749309563865557e-13
2012-08-29,0.9999899499375968,1.0050063452932936e-05,3.562578421623058e-13
2012-08-30,0.9999773987518242,2.2601247590403562e-05,2.0345993485394354e-13
2012-08-31,0.9999931668514085,6.8331446273849266e-06,3.466159422432162e-13
2012-09-04,0.9999939328956647,6.067107209847542e-06,1.0644278539383021e-13
2012-09-05,0.9999919619981662,8.03799829431361e-06,1.4922943685647307e-12
2012-09-06,0.9998577349467752,0.00014226504941909645,5.574733599891629e-12
2012-09-07,0.9999863482793977,1.3651713256693928e-05,3.9889522892973645e-12
2012-09-10,0.9999806802999951,1.931970058441016e-05,3.05326188292027e-13
2012-09-11,0.9999897247999283,1.0275198917221557e-05,2.912867086762905e-13
2012-09-12,0.9999888814454266,1.1118554448055252e-05,6.47373060426125e-13
2012-09-13,0.9999545152326432,4.5484767369277056e-05,1.556064347688636e-12
2012-09-14,0.9999854469974105,1.455300052071189e-05,1.4005285786265194e-12
2012-09-17,0.9999796338125013,2.0366189802082577e-05,4.1875025500459437e-13
2012-09-18,0.9999839543793703,1.604561871122796e-05,4.1743494131620845e-13
2012-09-19,0.999985919913333,1.4080083772501162e-05,3.1601272167728383e-13
2012-09-20,0.9999856771035237,1.432289754078787e-05,2.5393382368947787e-13
2012-09-21,0.9999870361320007,1.2963870021263462e-05,3.4375311838417393e-13
2012-09-24,0.9999831723650238,1.6827636354379327e-05,1.717544542921745e-12
2012-09-25,0.9999100751646017,8.992483418672579e-05,3.8271688030492e-12
2012-09-26,0.999960593768002,3.9406224973391325e-05,5.3444332617904825e-12
2012-09-27,0.9999756879087306,2.4312087016662952e-05,3.2483043120680395e-12
2012-09-28,0.9999698375942551,3.0162401805318737e-05,9.23742360985645e-13
2012-10-01,0.9999834519972363,1.654800084795488e-05,7.619118618798012e-13
2012-10-02,0.9999832918051412,1.6708194485937907e-05,3.9747482524813266e-13
2012-10-03,0.9999842863469407,1.5713655206141357e-05,3.278784434678876e-13
2012-10-04,0.9999880150198509,1.1984980851781455e-05,3.7487838292866187e-13
2012-10-05,0.9999895826873946,1.0417312718153944e-05,2.4918719266390415e-13
2012-10-08,0.9999856708753933,1.432912661165677e-05,8.747480468276932e-13
2012-10-09,0.9999507001268403,4.929986863868758e-05,1.7626166317875865e-12
2012-10-10,0.9999733106957214,2.6689301637633316e-05,9.699454493760771e-13
2012-10-11,0.9999917425716243,8.257430606419073e-06,3.2826265976458175e-13
2012-10-12,0.9999903485979392,9.651398780524178e-06,1.415650295854545e-13
2012-10-15,0.9999879175159163,1.2082483484007892e-05,3.892288476315706e-13
2012-10-16,0.9999825501430689,1.7449855608205744e-05,5.02481919132385e-13
2012-10-17,0.9999864239628784,1.3576039158055476e-05,1.4841222985387358e-12
2012-10-18,0.9999424200493725,5.757993457087403e-05,1.6086509077085657e-11
2012-10-19,0.9990867790770848,0.0009132208337340377,8.600070232613833e-11
2012-10-22,0.9998038780145008,0.00019612130745952393,6.790512364048548e-10
2012-10-23,0.9994210278692734,0.0005789719731387763,1.5643271985887768e-10
2012-10-24,0.999880692210389,0.0001193077144745103,7.41870549681591e-11
2012-10-25,0.999936566597352,6.343334284223892e-05,6.008926609928976e-11
2012-10-26,0.9997554084680043,0.0002445913479829207,1.829426823743217e-10
2012-10-31,0.9982187689043919,0.0017812293859373106,1.7078324575034282e-09
2012-11-01,0.9861239937187167,0.013875985652746241,2.0629850436021438e-08
2012-11-02,0.9384725784382729,0.06152731125172133,1.1030833941142275e-07
2012-11-05,0.8797098514844492,0.12028965516363802,4.933536597465919e-07
2012-11-06,0.6311520188381822,0.36884671045949796,1.270705362515784e-06
2012-11-07,0.0009103466658556061,0.9990816373670729,8.015964630626306e-06
2012-11-08,0.00012038578390404448,0.9998709098527485,8.704362035252099e-06
2012-11-09,0.00027071389352832615,0.9997228119166939,6.474190521128927e-06
2012-11-12,0.00021691890207738092,0.9997766550255082,6.426073637405417e-06
2012-11-13,9.071500012270794e-05,0.9999025893783963,6.695617936566592e-06
2012-11-14,4.875184925627311e-06,0.9999850145427049,1.0110269270725139e-05
2012-11-15,3.560626962778363e-05,0.999957310357701,7.0833694630481975e-06
2012-11-16,2.3345003413174942e-05,0.9999681878438168,8.467152319063956e-06
2012-11-19,6.600782828878841e-07,0.9999786450086611,2.0694909550936184e-05
2012-11-20,4.3930571029860005e-06,0.9999876061014656,8.00084133552665e-06
2012-11-21,3.3652540337740465e-06,0.9999888639760468,7.770772736986642e-06
2012-11-23,1.5477415477360054e-06,0.9999862801118837,1.2172145652417649e-05
2012-11-26,2.2322302804283612e-06,0.9999899487225241,7.819045614149852e-06
2012-11-27,1.2888761322677597e-06,0.9999905730663663,8.13805974766525e-06
2012-11-28,2.2047972055765228e-06,0.9999888357238185,8.959476038259125e-06
2012-11-29,2.434724786830366e-06,0.9999895240219612,8.04125176582522e-06
2012-11-30,2.217907013593169e-06,0.9999901872333217,7.594858206930581e-06
2012-12-03,1.26969924160986e-06,0.9999906980588716,8.032239386502129e-06
2012-12-04,2.03531920810532e-06,0.9999903578819715,7.6067968986287595e-06
2012-12-05,2.731044086152379e-06,0.9999895910692105,7.677885232156075e-06
2012-12-06,1.0227638573514976e-05,0.9999814085295124,8.363833325954222e-06
2012-12-07,3.687783273464641e-05,0.9999544014418486,8.720723163716226e-06
2012-12-10,0.00027960807196822027,0.9997121101812898,8.28174742221344e-06
2012-12-11,0.0028076565192726665,0.9971828106895574,9.532791189700958e-06
2012-12-12,0.02184080863283258,0.978151824590903,7.366773692094212e-06
2012-12-13,0.09248304821366067,0.907510628268666,6.3235156371746476e-06
2012-12-14,0.27964965996992375,0.7203460484279596,4.29160475900841e-06
2012-12-17,0.5004776426345265,0.49951891389305414,3.443471250988123e-06
2012-12-18,0.76399084085706,0.23600745513229018,1.704013262880904e-06
2012-12-19,0.9059729592072554,0.09402682888756556,2.1190437354308141e-07
2012-12-20,0.9791641653670566,0.02083574980427587,8.483214699970115e-08
2012-12-21,0.9924814793227035,0.007518506767765281,1.3912905158242986e-08
2012-12-24,0.9985673930287792,0.0014326034548658377,3.517969497689569e-09
2012-12-26,0.999512355786221,0.0004876420735331584,2.1438754439959534e-09
2012-12-27,0.9993384205730201,0.0006615766835136452,2.7450074716124582e-09
2012-12-28,0.9959218491133772,0.004078144027304807,6.86138205535862e-09
2012-12-31,0.9899926236051163,0.010007293002951983,8.339291115428158e-08
2013-01-02,0.9834942381565321,0.016505626167476625,1.3567863432837395e-07
2013-01-03,0.9943386424938231,0.005661348827748013,8.680796228071123e-09
2013-01-04,0.9986024705605798,0.0013975268648299755,2.571596327565674e-09
2013-01-07,0.9994544803905774,0.0005455189589828824,6.527203390087316e-10
2013-01-08,0.999744139818715,0.0002558600358669028,1.4345723247381176e-10
2013-01-09,0.9998932281121526,0.00010677183946344351,4.4972630283209814e-11
2013-01-10,0.9999187840170684,8.121596006226641e-05,2.3766198840972297e-11
2013-01-11,0.9999191130019288,8.088698825118738e-05,1.3004061705149929e-11
2013-01-14,0.9999297769310274,7.022305738024409e-05,9.357638862591e-12
2013-01-15,0.9999468607060835,5.313928953378502e-05,5.9011203682904376e-12
2013-01-16,0.9999562745389244,4.3725457981014914e-05,3.11058663809416e-12
2013-01-17,0.9999682041705464,3.179582950240094e-05,2.220974871852239e-12
2013-01-18,0.9999730547343969,2.6945264660722537e-05,1.2318354322918188e-12
2013-01-22,0.9999748266749375,2.51733262402356e-05,9.943786955786727e-13
2013-01-23,0.9999780934739004,2.190652655081999e-05,8.240346214470957e-13
2013-01-24,0.9999775669317975,2.2433064884989068e-05,6.678416133923403e-13
2013-01-25,0.9999801085664551,1.9891433210042634e-05,9.768824382623236e-13
2013-01-28,0.9999750310369113,2.4968961663778946e-05,6.201778673565695e-13
2013-01-29,0.9999830420184451,1.6957977843895015e-05,1.076174512186405e-12
2013-01-30,0.9999772065617661,2.2793435745623e-05,4.0856954549137355e-13
2013-01-31,0.9999910998990775,8.900096751590556e-06,1.4731436788569174e-12
2013-02-01,0.9999814112142908,1.8588781796233463e-05,5.316360257218831e-12
2013-02-04,0.9999449646722582,5.503532221984656e-05,3.8536888465842805e-12
2013-02-05,0.9999785258310275,2.147416467122672e-05,4.491566437247602e-12
2013-02-06,0.9999881721059054,1.1827891289478286e-05,7.475279921053189e-13
2013-02-07,0.9999870975330128,1.29024644220653e-05,3.8673282727157415e-13
2013-02-08,0.9999878781752896,1.212182436183081e-05,5.271310079838935e-13
2013-02-11,0.9999885413346274,1.1458663073939591e-05,3.32004594180415e-13
2013-02-12,0.9999894247571163,1.0575241041406102e-05,3.084161484861695e-13
2013-02-13,0.9999895346956792,1.046530291279189e-05,2.6713000695941804e-13
2013-02-14,0.999989707126809,1.029287366205175e-05,2.789836119793898e-13
2013-02-15,0.9999890003550869,1.0999645531222688e-05,4.484357554111068e-13
2013-02-19,0.9999831774071776,1.6822588644266983e-05,4.986115821343175e-12
2013-02-20,0.9998881864682568,0.00011181352066180196,8.950272206177996e-12
2013-02-21,0.9999505361130275,4.946380941601737e-05,7.398639684591859e-11
2013-02-22,0.9998081582338236,0.00019184138900505418,3.7728392423765295e-10
2013-02-25,0.9971599422501732,0.002840057537728249,2.0989011109452837e-10
2013-02-26,0.999778106736015,0.00022189297772161145,2.881073990956758e-10
2013-02-27,0.999926520657386,7.34792979253653e-05,4.440933686134279e-11
2013-02-28,0.9999581254051133,4.187459359475599e-05,4.100575467699495e-12
2013-03-01,0.9999733346111561,2.666538823200773e-05,1.6084370438544585e-12
2013-03-04,0.999976845391528,2.315460837760198e-05,1.1110344407957985e-12
2013-03-05,0.9999755722310996,2.4427770108766523e-05,1.0515921881970029e-12
2013-03-06,0.9999812321999735,1.876779795804615e-05,6.297596976811145e-13
2013-03-07,0.9999819189576834,1.8081041303397973e-05,4.620880323226991e-13
2013-03-08,0.9999825429690999,1.7457030294382592e-05,4.704992286584258e-13
2013-03-11,0.9999825467961868,1.745320061328753e-05,6.119967690810104e-13
2013-03-12,0.9999757667709209,2.4233227672000196e-05,5.479511870575909e-13
2013-03-13,0.9999813042160529,1.8695782730672893e-05,6.246395004160174e-13
2013-03-14,0.9999814784137885,1.852158309339214e-05,7.241395476201114e-13
2013-03-15,0.9999753713977677,2.4628600769437912e-05,1.2829863890636514e-12
2013-03-18,0.9999555398960501,4.446010489092907e-05,1.7205851384543326e-12
2013-03-19,0.9999722761118008,2.7723885127826202e-05,1.4210016620331695e-12
2013-03-20,0.9999811525079086,1.884748592325956e-05,2.892543930312541e-12
2013-03-21,0.9999407793949229,5.9220600584290415e-05,1.4175603853819221e-12
2013-03-22,0.9999801321910199,1.9867804510342142e-05,1.4658153250752488e-12
2013-03-25,0.9999876577382981,1.2342262788553674e-05,3.5498605706771244e-13
