Date,portfolio_value,daily_return
2018-01-03,100322.55507469177,0.0032255507469177215
2018-01-04,100581.7555065155,0.0025836705577399945
2018-01-05,101049.37547111511,0.00464915294274534
2018-01-08,101269.31950569153,0.0021765996430060733
2018-01-09,101330.61019134521,0.0006052246223521015
2018-01-10,101032.07912635803,-0.0029461094177115716
2018-01-11,101462.26123428345,0.004257876425441049
2018-01-12,101820.299451828,0.0035287821618505038
2018-01-16,101701.27025985718,-0.0011690123935172547
2018-01-17,102515.76768112183,0.008008724170145792
2018-01-18,102271.45232391357,-0.0023831978507755165
2018-01-19,102771.90783119202,0.004893403739817852
2018-01-22,103399.76525878906,0.00610923199585175
2018-01-23,103458.24344825745,0.0005655543735715884
2018-01-24,103495.18412399292,0.0003570587949712169
2018-01-25,103732.29680252075,0.00229105035693021
2018-01-26,104518.37413978577,0.007577942082604227
2018-01-29,103909.21514320374,-0.005828247919043637
2018-01-30,103098.66879081726,-0.007800524248685832
2018-01-31,103056.60654067993,-0.00040798053583670943
2018-02-01,102730.12726211548,-0.003167960691928861
2018-02-02,100989.14888572693,-0.01694710619744926
2018-02-05,97624.28546333313,-0.033319059121898996
2018-02-06,99118.04068183899,0.015301061732911734
2018-02-07,98527.19388771057,-0.005961041905832143
2018-02-08,95603.57863616943,-0.02967318093797657
2018-02-09,96620.25755691528,0.010634318665151006
2018-02-12,97923.56537628174,0.01348897066020265
2018-02-13,98103.60960960388,0.0018386200771009942
2018-02-14,99064.0705871582,0.009790271544303052
2018-02-15,100166.12582397461,0.011124671440255413
2018-02-16,100289.59392356873,0.0012326332737585442
2018-02-20,99248.62138748169,-0.010379666477464912
2018-02-21,98686.47285461426,-0.005664043741955042
2018-02-22,98890.39292144775,0.00206634263982575
2018-02-23,100185.9275226593,0.013100712444743109
2018-02-26,100966.39637947083,0.007790204434000993
2018-02-27,99843.69606208801,-0.011119544300296394
2018-02-28,98818.55770492554,-0.010267431972119602
2018-03-01,98008.1117515564,-0.0082013537962085
2018-03-02,98375.13185310364,0.003744793109345997
