Date,portfolio_value,daily_return
2018-01-03,100469.1710357666,0.0046917103576660105
2018-01-04,100826.29895210266,0.0035546020003382247
2018-01-05,101312.5875492096,0.004823033297472751
2018-01-08,101548.01949310303,0.002323817302357205
2018-01-09,101648.83193206787,0.0009927563281693608
2018-01-10,101438.96017837524,-0.0020646745240799668
2018-01-11,102155.19925498962,0.007060788826649142
2018-01-12,102671.15698623657,0.005050724143360197
2018-01-16,102263.52145767212,-0.003970302278945757
2018-01-17,103014.09267425537,0.007339579215389332
2018-01-18,102770.10580062866,-0.0023684805378835746
2018-01-19,103152.68046760559,0.003722625991249958
2018-01-22,103808.90997505188,0.006361730053659371
2018-01-23,103955.32716560364,0.0014104491665209251
2018-01-24,103984.62397766113,0.0002818211712308353
2018-01-25,104180.23235321045,0.0018811278828236998
2018-01-26,105025.07781219482,0.00810946030644305
2018-01-29,104308.3245754242,-0.006824591342387032
2018-01-30,103390.63143920898,-0.008797889717341164
2018-01-31,103428.38797187805,0.0003651833066835191
2018-02-01,103163.65166854858,-0.00255960968280245
2018-02-02,101210.83683204651,-0.018929291518065043
2018-02-05,97691.73374557495,-0.034770022624269974
2018-02-06,99043.48509979248,0.01383690617814178
2018-02-07,98555.66250419617,-0.004925337543451761
2018-02-08,95634.86379051208,-0.029636031451361015
2018-02-09,96733.68766593933,0.011489783452133268
2018-02-12,97945.21076393127,0.012524314199369953
2018-02-13,98115.07257080078,0.0017342533192246596
2018-02-14,99076.68852233887,0.009800899355643584
2018-02-15,100099.30221748352,0.010321435954271757
2018-02-16,100163.70016860962,0.0006433406597199107
2018-02-20,99445.91564750671,-0.007166114269886483
2018-02-21,98892.26588630676,-0.005567345401719689
2018-02-22,99135.36018562317,0.0024581730142161336
2018-02-23,100582.4100189209,0.01459670727567077
2018-02-26,101377.45973587036,0.007904460797866173
2018-02-27,100168.1096496582,-0.011929181194350375
2018-02-28,99029.61197662354,-0.01136586960677012
2018-03-01,98101.37308311462,-0.009373346769530166
2018-03-02,98417.64930534363,0.0032239734500050703
2018-03-05,99501.23196029663,0.011010044058166387
2018-03-06,99652.89471817017,0.0015242299505804316
2018-03-07,99397.03721427917,-0.0025674869216251606
2018-03-08,99789.48184967041,0.003948252849279668
2018-03-09,101198.32637023926,0.014118166508682993
2018-03-12,101057.92407417297,-0.0013873974116193884
2018-03-13,100623.71308517456,-0.004296654547145823
2018-03-14,100150.38068008423,-0.00470398468291139
2018-03-15,99901.85920333862,-0.0024814830962996614
2018-03-16,100122.6021900177,0.002209598384248087
2018-03-19,99031.5543422699,-0.010897118371705485
2018-03-20,99157.92756271362,0.0012760904469595429
2018-03-21,99272.29379463196,0.001153374568523556
2018-03-22,97292.74510574341,-0.01994059584221665
2018-03-23,95697.0916671753,-0.016400538774333735
2018-03-26,97684.10775375366,0.020763599519711694
2018-03-27,96683.4964351654,-0.010243337852976455
2018-03-28,96356.67737579346,-0.003380298307592839
2018-03-29,97530.35674285889,0.01218057117606961
2018-04-02,95665.93885993958,-0.01911628281884472
2018-04-03,96788.17110824585,0.01173073992353
2018-04-04,97604.12378883362,0.008430293405123064
2018-04-05,98401.59780311584,0.008170495091043076
2018-04-06,96614.14299583435,-0.018164896172294605
2018-04-09,96898.24931907654,0.002940628715760971
2018-04-10,98176.81855392456,0.013194967337725749
2018-04-11,97817.86592102051,-0.003656185219598394
2018-04-12,98313.20281982422,0.005063869408106411
2018-04-13,98274.08310127258,-0.00039790910508051786
2018-04-16,99113.47054862976,0.008541290041772034
2018-04-17,99914.16140174866,0.008078527052748485
2018-04-18,100116.00965118408,0.0020202166199824794
2018-04-19,99621.76518058777,-0.004936717637052442
2018-04-20,98932.64533233643,-0.006917362355526938
2018-04-23,98960.50859832764,0.0002816387441942151
2018-04-24,97850.14933395386,-0.011220225927502383
2018-04-25,98107.08020591736,0.0026257586085701155
2018-04-26,98895.31911849976,0.00803447529911153
2018-04-27,98979.24858283997,0.0008486697357196726
2018-04-30,98284.49606132507,-0.007019173528413117
2018-05-01,98190.38144683838,-0.000957573353461272
2018-05-02,97598.46192932129,-0.006028284123099803
2018-05-03,97429.35670471191,-0.001732662802942911
2018-05-04,98411.65234375,0.01008213204173377
2018-05-07,98525.56918525696,0.0011575544033042811
2018-05-08,98341.12337112427,-0.0018720603763869462
2018-05-09,99090.42872810364,0.00761945085934809
2018-05-10,99878.32103347778,0.007951245296718408
2018-05-11,100072.13803100586,0.0019405311935821517
2018-05-14,100197.83962249756,0.0012561097820529459
2018-05-15,99715.1544342041,-0.004817321312635153
2018-05-16,100097.62383270264,0.0038356195772720064
2018-05-17,100161.0295791626,0.0006334390770947126
2018-05-18,99985.08233261108,-0.0017566437494779645
2018-05-21,100607.3148059845,0.006223253097932044
2018-05-22,100274.87222290039,-0.003304357975612437
2018-05-23,100483.28889465332,0.002078453625845978
2018-05-24,100298.78534889221,-0.0018361614930273802
2018-05-25,99986.78874778748,-0.0031106717795180354
2018-05-29,99034.18853759766,-0.009527260772347763
2018-05-30,100299.35457992554,0.012775043255365978
2018-05-31,99613.13482284546,-0.006841716578876383
2018-06-01,100236.38261795044,0.006256682878351129
2018-06-04,100457.78963851929,0.0022088488709008703
2018-06-05,100453.11660385132,-4.651739486588234e-05
2018-06-06,100997.90748596191,0.005423334790686904
2018-06-07,101269.80608940125,0.002692121155847937
2018-06-08,101509.74471855164,0.002369300766099739
2018-06-11,101709.14385795593,0.0019643349508675794
2018-06-12,101838.26654243469,0.0012695287717600756
2018-06-13,101479.51141929626,-0.0035227929079972974
2018-06-14,101720.86387252808,0.0023783367682426414
2018-06-15,101606.71897125244,-0.0011221385360890741
2018-06-18,101404.6059551239,-0.001989169792853203
2018-06-19,101071.9937915802,-0.0032800498597755677
2018-06-20,101172.98094940186,0.0009991606382070588
2018-06-21,100568.45713043213,-0.005975150809009547
2018-06-22,101049.42456436157,0.0047824879455558595
2018-06-25,100150.65368461609,-0.008894369103240434
2018-06-26,100369.7980709076,0.0021881473383250213
2018-06-27,99944.34700012207,-0.004238835575667457
2018-06-28,100279.84607887268,0.00335685898023027
2018-06-29,100440.75046539307,0.0016045535849130656
2018-07-02,100458.14096832275,0.00017314190554240625
2018-07-03,100288.42419242859,-0.001689427798068464
2018-07-05,100923.01827430725,0.006327690229343249
2018-07-06,101569.56139183044,0.006406299856846316
2018-07-09,102151.48007774353,0.005729262565860513
2018-07-10,102611.561378479,0.00450391223294389
2018-07-11,101919.55555915833,-0.006743936161035888
2018-07-12,102434.40557098389,0.005051533133175024
2018-07-13,102589.23940467834,0.0015115412915357113
2018-07-16,102410.70074081421,-0.0017403254464131812
2018-07-17,102777.545753479,0.003582096499790809
2018-07-18,102813.8117237091,0.00035285888531615285
2018-07-19,102677.55521392822,-0.001325274372153859
2018-07-20,102535.25919151306,-0.0013858532385065837
2018-07-23,102438.44312858582,-0.0009442221504157426
2018-07-24,102945.51967048645,0.004950060996769803
2018-07-25,103732.06305503845,0.007640384808096666
2018-07-26,103903.75012397766,0.0016551012665015118
2018-07-27,103546.2285785675,-0.0034408916423474822
2018-07-30,103205.35279655457,-0.0032920154282035843
2018-07-31,103758.78413963318,0.0053624286733419185
2018-08-01,103260.43873977661,-0.004802922509056386
2018-08-02,103519.821434021,0.00251192709821858
2018-08-03,104004.16082572937,0.004678711622556945
2018-08-06,104270.81471061707,0.0025638770869417767
2018-08-07,104515.19771575928,0.002343733534838566
2018-08-08,104296.81810569763,-0.0020894531592960575
2018-08-09,104184.35567092896,-0.0010782920976045859
2018-08-10,103585.81453704834,-0.005745019298013745
2018-08-13,103151.03665924072,-0.004197272375090653
2018-08-14,103735.9422416687,0.005670380069569369
2018-08-15,102980.39847946167,-0.007283336381587744
2018-08-16,103838.59427833557,0.008333583978557418
2018-08-17,104216.57069778442,0.0036400379076367323
2018-08-20,104512.9132270813,0.002843526008510034
2018-08-21,104675.5168132782,0.0015558229234659353
2018-08-22,104519.46236228943,-0.001490840033464002
2018-08-23,104297.8521900177,-0.002120276618947527
2018-08-24,104838.70512962341,0.00518565750155953
2018-08-27,105474.41014480591,0.006063648100160182
2018-08-28,105344.42860603333,-0.0012323514167477316
2018-08-29,105863.07038879395,0.004923295798586882
2018-08-30,105424.1191444397,-0.004146405755492923
2018-08-31,105304.96315193176,-0.0011302536219883513
2018-09-04,105182.72486877441,-0.0011608026772772877
2018-09-05,105386.73923110962,0.0019396185313675079
2018-09-06,105181.67869949341,-0.00194579064797251
2018-09-07,104897.4295387268,-0.0027024588719363188
2018-09-10,105081.89808654785,0.0017585611833599915
2018-09-11,105310.45143127441,0.0021750020592349838
2018-09-12,105446.206325531,0.0012890923209571967
2018-09-13,105875.52165794373,0.004071415628622497
2018-09-14,105887.78087043762,0.0001157889217632646
2018-09-17,105673.31084060669,-0.0020254464497027665
2018-09-18,106101.0626449585,0.004047869806946899
2018-09-19,106133.31923675537,0.0003040176129509074
2018-09-20,106815.04061508179,0.006423255045907641
2018-09-21,106877.6870059967,0.0005864940981548581
2018-09-24,106330.37977600098,-0.005120874574737182
2018-09-25,106061.67233085632,-0.0025270994584118
2018-09-26,105636.44755744934,-0.00400922184293404
2018-09-27,105768.84301948547,0.00125331232824855
2018-09-28,105789.06056976318,0.00019114844882991982
2018-10-01,106202.84683036804,0.0039114276880451585
2018-10-02,106333.52321624756,0.0012304414597118915
2018-10-03,106222.3378238678,-0.0010456287821258962
2018-10-04,105736.94973182678,-0.004569548194710794
2018-10-05,105477.63578414917,-0.0024524439974416877
2018-10-08,105700.14422225952,0.002109531906514245
2018-10-09,105285.41200256348,-0.003923667491162283
2018-10-10,102720.12925720215,-0.024365034970835905
2018-10-11,100650.41711616516,-0.020149041439138073
2018-10-12,101490.65607643127,0.008348092182234625
2018-10-15,101195.70949745178,-0.0029061451603719216
2018-10-16,102782.82531547546,0.01568362755600469
2018-10-17,102632.2020111084,-0.0014654520724133736
2018-10-18,101607.30191802979,-0.009986145410459791
2018-10-19,101640.38682174683,0.0003256154143698427
2018-10-22,101096.73581504822,-0.005348769556062818
2018-10-23,100383.04225730896,-0.007059511387636949
2018-10-24,98287.34776115417,-0.0208769773163773
2018-10-25,99385.44242477417,0.011172289095524772
2018-10-26,98022.0325050354,-0.013718406704993507
2018-10-29,97762.96617126465,-0.002642939828425241
2018-10-30,99173.2458782196,0.014425500393312293
2018-10-31,99749.78839302063,0.005813488403001286
2018-11-01,100805.27152442932,0.010581306972301719
2018-11-02,100404.05262565613,-0.0039801380692274695
2018-11-05,101172.3068599701,0.007651625748397859
2018-11-06,101832.46122169495,0.006525050008383767
2018-11-07,103524.88807868958,0.01661971867016078
2018-11-08,103257.99659347534,-0.00257804176529385
2018-11-09,102621.44717597961,-0.006164650085182353
2018-11-12,101087.02446174622,-0.01495226150535671
2018-11-13,100883.74940681458,-0.002010891665018438
2018-11-14,100237.62455940247,-0.006404647440358355
2018-11-15,101027.48870658875,0.007879916854156814
2018-11-16,101483.83993530273,0.004517099598895867
2018-11-19,100437.95751571655,-0.010305901119359931
2018-11-20,98754.71283531189,-0.01675904928812662
2018-11-21,98961.43267440796,0.0020932655582807987
2018-11-23,98365.46820449829,-0.006022189188291607
2018-11-26,99505.48307418823,0.011589584134544962
2018-11-27,99662.5827999115,0.00157880471376776
2018-11-28,101372.08066177368,0.017152855302719476
2018-11-29,101331.48104095459,-0.00040050101126514056
2018-11-30,102079.60957336426,0.007382982314324413
2018-12-03,103145.51934051514,0.010441945963604144
2018-12-04,100503.84758758545,-0.025611114955063755
2018-12-06,100042.971616745,-0.0045856549963305335
2018-12-07,98298.79926681519,-0.017434231728057463
2018-12-10,98259.64787101746,-0.0003982896646729094
2018-12-11,98244.33226203918,-0.00015586875497839984
2018-12-12,98667.75016021729,0.0043098455496521845
2018-12-13,98607.8334197998,-0.0006072575924776561
2018-12-14,97154.13411521912,-0.014742229437208116
2018-12-17,95374.79159927368,-0.01831463511202968
2018-12-18,95104.36307907104,-0.0028354297363905943
2018-12-19,93957.29742050171,-0.012061125498686626
2018-12-20,92634.45265579224,-0.014079212589407912
2018-12-21,91360.79586791992,-0.013749277416307744
2018-12-24,89003.41767501831,-0.025802951588881348
2018-12-26,92586.15346336365,0.0402539125118444
2018-12-27,93415.46092605591,0.008957143500085214
2018-12-28,93279.09581947327,-0.001459770205390121
2018-12-31,93969.26929855347,0.00739901553522688
2019-01-02,94048.22181129456,0.0008401950268469753
2019-01-03,92271.16908836365,-0.01889512304120453
2019-01-04,94922.72745513916,0.028736585793513035
2019-01-07,95443.215549469,0.005483282120984335
2019-01-08,96219.37049865723,0.008132112321655217
2019-01-09,96556.77136421204,0.003506579432043964
2019-01-10,97020.92879104614,0.004807093487864301
2019-01-11,96953.5239982605,-0.0006947448723235177
2019-01-14,96401.3100643158,-0.005695656136796112
2019-01-15,97047.33242034912,0.006701385651318634
2019-01-16,97241.16131782532,0.0019972614665661184
2019-01-17,98015.76230621338,0.007965772702532176
2019-01-18,99259.6666431427,0.012690860201068566
2019-01-22,98132.66527366638,-0.011354071674732704
2019-01-23,98271.00582695007,0.0014097299089747086
2019-01-24,98314.30914497375,0.00044065202812655033
2019-01-25,98916.09854698181,0.006121076445959261
2019-01-28,98372.49628639221,-0.005495589379027179
2019-01-29,98534.5900554657,0.0016477549639645412
2019-01-30,99764.46834182739,0.01248169080187361
2019-01-31,100306.47784233093,0.005432891183727141
2019-02-01,100419.80333900452,0.0011297924033552168
2019-02-04,100876.1133594513,0.004544024238987325
2019-02-05,101211.96897125244,0.0033293869144660113
2019-02-06,101102.7476272583,-0.0010791346626717933
2019-02-07,100362.83700561523,-0.0073184027042562634
2019-02-08,100398.96829223633,0.0003600066289384804
2019-02-11,100570.11961555481,0.0017047119729388304
2019-02-12,101751.94858551025,0.011751293271532055
2019-02-13,102072.85067367554,0.003153768479387924
2019-02-14,101757.29760551453,-0.0030914495488112313
2019-02-15,102841.29417991638,0.01065276496044751
2019-02-19,103082.31297683716,0.0023435994154169647
2019-02-20,103464.57520675659,0.0037083202625199964
2019-02-21,103166.79278373718,-0.002878109946562296
2019-02-22,103589.47247123718,0.004097051736269824
2019-02-25,103663.26511383057,0.0007123565825076781
2019-02-26,103503.86542701721,-0.0015376680122734
2019-02-27,103538.12787246704,0.00033102575742920685
2019-02-28,103240.62623977661,-0.002873353409063728
2019-03-01,103794.57975196838,0.005365654320085326
2019-03-04,103537.24150276184,-0.0024793033491872923
2019-03-05,103318.47590446472,-0.0021129170057257456
2019-03-06,102779.26019096375,-0.005218966973531157
2019-03-07,102132.99298095703,-0.006287914592943649
2019-03-08,101881.19437408447,-0.0024653992752323127
2019-03-11,103055.5233078003,0.011526454326830441
2019-03-12,103338.90703201294,0.00274981597411574
2019-03-13,103937.96795654297,0.0057970510985223414
2019-03-14,103838.39191246033,-0.0009580333928047813
2019-03-15,104219.06169891357,0.00366598306697744
2019-03-18,104699.34058570862,0.0046083593439226874
2019-03-19,104568.07909965515,-0.0012536992622796306
2019-03-20,104261.05084228516,-0.0029361566169480045
2019-03-21,105190.79637336731,0.008917477078651077
2019-03-22,103482.50510025024,-0.016239930982684118
2019-03-25,103486.99285888672,4.336731732699185e-05
2019-03-26,104223.03073310852,0.007112370877617935
2019-03-27,103827.6377029419,-0.003793720326356055
2019-03-28,104192.78860282898,0.0035168949998824663
2019-03-29,104814.167345047,0.005963740394612547
2019-04-01,105746.98546600342,0.008899733161888256
2019-04-02,105636.68219566345,-0.0010430866643988362
2019-04-03,105751.62322044373,0.0010880787089410484
2019-04-04,106098.36791038513,0.0032788592683688834
2019-04-05,106648.68804740906,0.0051868859800816855
2019-04-08,106711.40787315369,0.0005880974899264368
2019-04-09,106110.84275627136,-0.0056279373391475325
2019-04-10,106299.59247398376,0.0017787976497929253
2019-04-11,106400.81834602356,0.0009522696153757062
2019-04-12,107031.91962242126,0.005931357354276309
2019-04-15,106913.5601940155,-0.0011058329965799047
2019-04-16,106999.79792785645,0.0008066117495708413
2019-04-17,106746.51718521118,-0.002367114214701933
2019-04-18,106859.01494026184,0.0010538775223501594
2019-04-22,106933.76482391357,0.0006995187415261248
2019-04-23,107532.76082420349,0.005601560940796158
2019-04-24,107327.88207817078,-0.0019052681663000743
2019-04-25,106989.83921051025,-0.003149627674701652
2019-04-26,107380.56175613403,0.003651959368356504
2019-04-29,107380.1186542511,-4.126462701330187e-06
2019-04-30,107873.5594959259,0.004595271898177114
2019-05-01,106884.81443405151,-0.009165777661315894
2019-05-02,106619.9934387207,-0.002477629743130688
2019-05-03,107494.2966747284,0.00820018092113456
2019-05-06,107006.45268058777,-0.004538324443545248
2019-05-07,105597.39836120605,-0.013167937858735611
2019-05-08,105432.26533699036,-0.001563798225888527
2019-05-09,105139.23857879639,-0.002779289217180109
2019-05-10,105810.10844993591,0.006380775438436751
2019-05-13,103886.44410896301,-0.018180345613038294
2019-05-14,104595.47191047668,0.006825027149547978
