Date,portfolio_value,daily_return
2018-01-03,100271.137840271,0.0027113784027099582
2018-01-04,100450.34530639648,0.0017872288076650768
2018-01-05,100838.84922409058,0.003867621524934193
2018-01-08,100980.29238128662,0.0014026653247670518
2018-01-09,101083.51663780212,0.0010222218027032774
2018-01-10,100859.13511657715,-0.002219763703205628
2018-01-11,101248.07775306702,0.0038562955754113085
2018-01-12,101571.88456344604,0.0031981526717846176
2018-01-16,101462.86214256287,-0.001073352348947298
2018-01-17,102088.73784255981,0.006168520055323747
2018-01-18,101917.17708587646,-0.0016805061979307517
2018-01-19,102275.01187515259,0.0035110351317384643
2018-01-22,102746.02075576782,0.004605317290895999
2018-01-23,102808.19498443604,0.0006051254171293303
2018-01-24,102831.70642471313,0.00022869227769886383
2018-01-25,103072.21223449707,0.002338829317784573
2018-01-26,103802.39099884033,0.0070841475943297805
2018-01-29,103338.54732131958,-0.004468525946824611
2018-01-30,102634.5168018341,-0.006812854812990252
2018-01-31,102569.80983161926,-0.0006304601242463038
2018-02-01,102280.92259025574,-0.0028164938770752173
2018-02-02,100897.60995101929,-0.013524639827293036
2018-02-05,100886.76550674438,-0.0001074796943175043
2018-02-06,100886.76550674438,0.0
2018-02-07,100886.76550674438,0.0
2018-02-08,100886.76550674438,0.0
2018-02-09,100886.76550674438,0.0
2018-02-12,100886.76550674438,0.0
2018-02-13,100886.76550674438,0.0
2018-02-14,100886.76550674438,0.0
2018-02-15,100886.76550674438,0.0
2018-02-16,101008.36980628967,0.0012053543290290003
2018-02-20,99963.07739448547,-0.010348572240189832
2018-02-21,99396.7878074646,-0.00566498753120733
2018-02-22,99602.20781326294,0.002066666441940217
2018-02-23,100908.27233314514,0.01311280692021253
2018-02-26,101694.57513809204,0.007792253169799076
2018-02-27,100563.3621711731,-0.011123631377414766
2018-02-28,99530.26516914368,-0.010273095287635077
2018-03-01,98714.946144104,-0.008191669374678174
2018-03-02,99084.543800354,0.003744090137175998
2018-03-05,100069.77622032166,0.009943351224917588
2018-03-06,100149.59945487976,0.0007976757575869876
2018-03-07,99760.37037849426,-0.0038864766160233762
2018-03-08,100228.82483291626,0.0046957970649533914
2018-03-09,101382.28568267822,0.01150827470724921
2018-03-12,101256.36206436157,-0.0012420672651905409
2018-03-13,100910.200258255,-0.003418667222969518
2018-03-14,100407.89750099182,-0.004977720349158578
2018-03-15,100030.97093582153,-0.0037539533697193935
2018-03-16,100249.25225067139,0.0021821373201495716
2018-03-19,99111.47504043579,-0.011349483259891095
2018-03-20,99221.64577102661,0.0011115840072592241
2018-03-21,99295.00437545776,0.0007393407341825555
2018-03-22,97462.53022193909,-0.018454847401885993
2018-03-23,95912.52152824402,-0.015903636917340726
2018-03-26,97839.66786766052,0.020092750234378957
2018-03-27,97028.06599998474,-0.00829522304566248
2018-03-28,96789.24104690552,-0.0024614007361463946
2018-03-29,97929.7074584961,0.01178298744008012
2018-04-02,95982.69916725159,-0.019881692101139714
2018-04-03,97176.88757133484,0.012441704749335668
2018-04-04,98029.98404121399,0.0087788000953716
2018-04-05,98856.42372512817,0.0084304786132244
2018-04-06,97243.99593544006,-0.016310804386081065
