Date,portfolio_value,daily_return,SPY_weight,QQQ_weight,IWM_weight,TLT_weight,GLD_weight
2019-02-13,1.081050096390913,0.0002905623987317085,0.20798055827617645,0.22559605538845062,0.24789944291114807,0.14381253719329834,0.1747114062309265
2019-02-14,1.083360793502237,0.002137456089258194,0.2088061273097992,0.2304166704416275,0.24976204335689545,0.13991320133209229,0.17110204696655273
2019-02-15,1.0924873566475022,0.00842430628836155,0.20451904833316803,0.2375682145357132,0.25192415714263916,0.13471408188343048,0.17127443850040436
2019-02-19,1.0973823238378444,0.004480571020394564,0.20688948035240173,0.22954706847667694,0.2474077194929123,0.14221036434173584,0.1739453822374344
2019-02-20,1.098324325019443,0.0008584074676036835,0.20583738386631012,0.23492059111595154,0.24988584220409393,0.13743266463279724,0.17192353308200836
2019-02-21,1.092027475035464,-0.005733142606914043,0.20621715486049652,0.23393192887306213,0.2510835528373718,0.13734382390975952,0.17142359912395477
2019-02-22,1.099251514263387,0.00661525409668684,0.2040775567293167,0.23862692713737488,0.2538519501686096,0.13294731080532074,0.17049624025821686
2019-02-25,1.099912287570026,0.0006011120276525617,0.2051919549703598,0.23250332474708557,0.2517504096031189,0.13763564825057983,0.17291861772537231
2019-02-26,1.0991456614347863,-0.000696988427080214,0.2061198651790619,0.23302289843559265,0.2531956732273102,0.13623230159282684,0.17142923176288605
2019-02-27,1.0963045944550116,-0.0025847957003861666,0.202769473195076,0.23950223624706268,0.25616785883903503,0.1307542324066162,0.17080627381801605
2019-02-28,1.09276959731365,-0.0032244662288576365,0.20352044701576233,0.23593367636203766,0.2549363374710083,0.13358938694000244,0.17202024161815643
2019-03-01,1.0940141339701461,0.0011388829443603754,0.2031312733888626,0.23824141919612885,0.2566336393356323,0.13125191628932953,0.17074176669120789
2019-03-04,1.0914136410441053,-0.0023770194966346025,0.20834986865520477,0.22619344294071198,0.2532070577144623,0.14017042517662048,0.17207925021648407
2019-03-05,1.0905303874370762,-0.0008092748466879129,0.20418785512447357,0.23827524483203888,0.25795745849609375,0.13034185767173767,0.16923758387565613
2019-03-06,1.0824754289733363,-0.0073862760327756405,0.20151828229427338,0.23947900533676147,0.2585623264312744,0.12941667437553406,0.1710236519575119
2019-03-07,1.075540928183214,-0.006406150758266449,0.19583936035633087,0.25071245431900024,0.2623443901538849,0.12102993577718735,0.17007382214069366
2019-03-08,1.0771746358321963,0.0015189637197181582,0.19173970818519592,0.2566601037979126,0.2618750333786011,0.11860599368810654,0.1711191087961197
2019-03-11,1.0892352564207097,0.011196532286703587,0.19411706924438477,0.24909383058547974,0.2592638432979584,0.12407732009887695,0.17344790697097778
2019-03-12,1.0937981912344266,0.0041891178116202354,0.20764164626598358,0.22184813022613525,0.25164422392845154,0.14360515773296356,0.17526084184646606
2019-03-13,1.099284652412308,0.0050159720703959465,0.20903076231479645,0.2284110188484192,0.25372248888015747,0.13839095830917358,0.17044472694396973
2019-03-14,1.0942746998368416,-0.004557466134428978,0.20888811349868774,0.2266070693731308,0.25259265303611755,0.14022570848464966,0.17168650031089783
2019-03-15,1.100307825382853,0.005513355601578951,0.20746496319770813,0.232393279671669,0.255048930644989,0.13553835451602936,0.16955448687076569
2019-03-18,1.1035402879564398,0.002937780227512121,0.20685966312885284,0.22994956374168396,0.25460246205329895,0.13718827068805695,0.1714000701904297
2019-03-19,1.1032020664055515,-0.00030648772371932864,0.20813573896884918,0.22870458662509918,0.25360190868377686,0.13861404359340668,0.1709437072277069
2019-03-20,1.1039242499385389,0.0006546248914673924,0.20676547288894653,0.23205357789993286,0.25616922974586487,0.1349475383758545,0.17006416618824005
2019-03-21,1.113812702413442,0.008957546204328537,0.2026745080947876,0.23867729306221008,0.25943657755851746,0.12927930057048798,0.1699323207139969
2019-03-22,1.0962191450226575,-0.015795795246958733,0.20956386625766754,0.22143715620040894,0.2537727952003479,0.14252275228500366,0.17270344495773315
2019-03-25,1.0983702738895718,0.001962316455319524,0.1923297494649887,0.2643490433692932,0.264822393655777,0.11285465210676193,0.165644109249115
2019-03-26,1.1031377051696782,0.004340459126979113,0.19305504858493805,0.2497646063566208,0.25836849212646484,0.12470057606697083,0.17411130666732788
2019-03-27,1.0995903982468032,-0.003215651959180832,0.20352035760879517,0.2328488975763321,0.2539811134338379,0.13635334372520447,0.17329631745815277
2019-03-28,1.1014041906439866,0.0016495164018124342,0.2024691104888916,0.2416449785232544,0.25738590955734253,0.12940934300422668,0.16909067332744598
2019-03-29,1.1056479668979668,0.0038530598394572735,0.20527037978172302,0.2327754646539688,0.2543046772480011,0.136370450258255,0.17127904295921326
2019-04-01,1.1117536532259102,0.005522269755601883,0.2085288166999817,0.22717946767807007,0.2533118724822998,0.1397443413734436,0.17123548686504364
2019-04-02,1.1130684843255458,0.0011826640693470836,0.2152428925037384,0.21443255245685577,0.2490919828414917,0.1497344970703125,0.17149806022644043
2019-04-03,1.1146793344848658,0.0014472156763076782,0.21345657110214233,0.22380506992340088,0.2533927261829376,0.14160943031311035,0.1677362024784088
2019-04-04,1.1175230834937036,0.0025511812418699265,0.2129085212945938,0.22161954641342163,0.25286614894866943,0.14334824681282043,0.1692575216293335
2019-04-05,1.1226069452062877,0.004549222998321056,0.21178792417049408,0.2251017987728119,0.25352373719215393,0.1410675048828125,0.1685190051794052
2019-04-08,1.1232003704071654,0.0005286135128699243,0.2131994068622589,0.22118227183818817,0.2525721490383148,0.14395222067832947,0.16909398138523102
2019-04-09,1.1190480636784312,-0.0036968530621379614,0.21195144951343536,0.22459113597869873,0.25505906343460083,0.14019010961055756,0.16820824146270752
2019-04-10,1.1261035995005653,0.006304944399744272,0.20539744198322296,0.23656456172466278,0.25970178842544556,0.13056503236293793,0.1677711457014084
2019-04-11,1.1216637615880465,-0.003942654933780432,0.20833317935466766,0.22587652504444122,0.25522246956825256,0.1395554095506668,0.17101238667964935
2019-04-12,1.124107885274013,0.0021790163591504097,0.21016138792037964,0.22741933166980743,0.25670915842056274,0.1375741809606552,0.16813592612743378
2019-04-15,1.123107378976691,-0.0008900447282940149,0.21165932714939117,0.22207053005695343,0.2545124888420105,0.1419145166873932,0.1698431372642517
2019-04-16,1.122158326337696,-0.0008450239547528327,0.21002636849880219,0.22805249691009521,0.2571788430213928,0.13683578372001648,0.1679064780473709
2019-04-17,1.1195157317847104,-0.00235492130741477,0.21059973537921906,0.224765807390213,0.25646400451660156,0.13919775187969208,0.1689727008342743
2019-04-18,1.1203712086861153,0.0007641490665264428,0.20837435126304626,0.22971519827842712,0.2597229480743408,0.1341668963432312,0.16802065074443817
2019-04-22,1.1198100065616257,-0.0005009073065593839,0.20704863965511322,0.23028109967708588,0.2595570385456085,0.1340429037809372,0.16907036304473877
2019-04-23,1.1293959577351471,0.008560337126255035,0.20990800857543945,0.224950909614563,0.2606049180030823,0.1362382471561432,0.1682978719472885
2019-04-24,1.1309016244070882,0.00133316102437675,0.2168329805135727,0.2111603021621704,0.2560463547706604,0.147101029753685,0.1688593327999115
2019-04-25,1.1292541314908493,-0.001456795958802104,0.21491974592208862,0.22093378007411957,0.258652001619339,0.13994215428829193,0.16555233299732208
2019-04-26,1.1352089439441837,0.00527322618290782,0.21180778741836548,0.22349262237548828,0.2614688575267792,0.13647466897964478,0.16675612330436707
2019-04-29,1.135598793390428,0.0003434164682403207,0.213172048330307,0.21915128827095032,0.2583874762058258,0.14109210669994354,0.1681971400976181
2019-04-30,1.1338542699354581,-0.0015362146077677608,0.21594418585300446,0.21624606847763062,0.2581581175327301,0.14281931519508362,0.1668323576450348
2019-05-01,1.1277907660647228,-0.005347692407667637,0.21204811334609985,0.2253650724887848,0.2608616352081299,0.13600781559944153,0.16571733355522156
2019-05-02,1.1261190974860489,-0.0014822506345808506,0.2076714038848877,0.23144228756427765,0.26477882266044617,0.13023915886878967,0.16586831212043762
2019-05-03,1.1395741988660149,0.011948204599320889,0.2085026502609253,0.22659237682819366,0.261903315782547,0.13480854034423828,0.16819307208061218
2019-05-06,1.1381350577262683,-0.0012628762051463127,0.21658828854560852,0.20982399582862854,0.25537315011024475,0.14837932586669922,0.16983525454998016
2019-05-07,1.1250061927847355,-0.011535419151186943,0.2148822695016861,0.22166578471660614,0.2585696280002594,0.13957442343235016,0.165307879447937
2019-05-08,1.121474377504187,-0.003139374079182744,0.2002202868461609,0.24834252893924713,0.2652377784252167,0.12119735777378082,0.1650020033121109
2019-05-09,1.119316869974101,-0.001923813484609127,0.20030327141284943,0.23907150328159332,0.2626340687274933,0.12760958075523376,0.17038163542747498
2019-05-10,1.1217537250108895,0.0021770913153886795,0.20223747193813324,0.23770184814929962,0.26253804564476013,0.12825727462768555,0.16926538944244385
2019-05-13,1.100525342304763,-0.018924281001091003,0.20699800550937653,0.22777605056762695,0.25946322083473206,0.13547281920909882,0.17028993368148804
2019-05-14,1.1086433838250287,0.007376514840871096,0.18899311125278473,0.26934579014778137,0.2668866515159607,0.1095283180475235,0.1652461141347885
2019-05-15,1.1153209153479313,0.006023155525326729,0.19845442473888397,0.23640155792236328,0.2566719651222229,0.1329716145992279,0.17550040781497955
2019-05-16,1.1198569099316595,0.004066986031830311,0.20840667188167572,0.22548869252204895,0.25599154829978943,0.1387345790863037,0.1713784784078598
2019-05-17,1.1108227481648592,-0.008067246526479721,0.21341156959533691,0.218478262424469,0.2529348134994507,0.1446855217218399,0.1704898476600647
2019-05-20,1.1024883474064817,-0.007502907887101173,0.2060297429561615,0.23816385865211487,0.25835341215133667,0.13045808672904968,0.16699491441249847
2019-05-21,1.110441012441958,0.007213377859443426,0.19839568436145782,0.24822989106178284,0.25818729400634766,0.1255294531583786,0.1696576625108719
2019-05-22,1.1069482170958094,-0.003145412774756551,0.2064530998468399,0.22731874883174896,0.25244075059890747,0.14049135148525238,0.17329609394073486
2019-05-23,1.097258251090792,-0.008753766305744648,0.20512530207633972,0.2375749796628952,0.2568320631980896,0.13177114725112915,0.16869649291038513
2019-05-24,1.1005824868254703,0.0030295837204903364,0.19343285262584686,0.2583578824996948,0.26152491569519043,0.11807709187269211,0.1686072051525116
2019-05-28,1.0955831992576897,-0.004542401526123285,0.1979483962059021,0.24232825636863708,0.2554379999637604,0.13046574592590332,0.17381957173347473
2019-05-29,1.0899782922076207,-0.005115911830216646,0.19866468012332916,0.24684838950634003,0.259210467338562,0.12546280026435852,0.16981369256973267
2019-05-30,1.0933338744269705,0.003078577108681202,0.19590502977371216,0.25023767352104187,0.25948700308799744,0.12353596836328506,0.17083436250686646
2019-05-31,1.0864359471785474,-0.006309076678007841,0.19852672517299652,0.2424173355102539,0.2576437294483185,0.1286313682794571,0.1727808266878128
2019-06-03,1.0841015989622913,-0.0021486293990164995,0.19173824787139893,0.25999337434768677,0.26080578565597534,0.11764669418334961,0.16981583833694458
2019-06-04,1.1019974594573,0.016507549211382866,0.1902979612350464,0.2596506178379059,0.2560400068759918,0.12116143107414246,0.17284992337226868
2019-06-05,1.1053645791924296,0.00305546959862113,0.20892199873924255,0.2172236293554306,0.2448188215494156,0.1513211876153946,0.17771440744400024
2019-06-06,1.1092575217009106,0.003521862905472517,0.2146025449037552,0.2206590622663498,0.2476220428943634,0.14701570570468903,0.170100599527359
2019-06-07,1.1207698429123236,0.010378402657806873,0.2113790065050125,0.22630120813846588,0.24995051324367523,0.14236149191856384,0.17000776529312134
2019-06-10,1.1228976611456118,0.0018985327333211899,0.21225973963737488,0.221186563372612,0.24873489141464233,0.146065816283226,0.17175298929214478
2019-06-11,1.1222204109839662,-0.0006031272350810468,0.21422038972377777,0.2197924703359604,0.24817268550395966,0.1472858339548111,0.1705285608768463
2019-06-12,1.1217297250607037,-0.00043724558781832457,0.21055938303470612,0.22921453416347504,0.25209957361221313,0.13946259021759033,0.16866393387317657
2019-06-13,1.128911965760608,0.006402826402336359,0.20547983050346375,0.23651817440986633,0.253035306930542,0.13501892983913422,0.1699477881193161
2019-06-14,1.125391283080667,-0.003118651220574975,0.20732469856739044,0.2297503799200058,0.2511140704154968,0.14000685513019562,0.1718040257692337
2019-06-17,1.1292060458507303,0.0033897212706506252,0.20450209081172943,0.23873184621334076,0.2552204728126526,0.13220956921577454,0.16933608055114746
2019-06-18,1.1404697776238994,0.009974912740290165,0.20593003928661346,0.23188644647598267,0.25391218066215515,0.13691280782222748,0.17135852575302124
2019-06-19,1.1443965519787471,0.0034431200474500656,0.2118358016014099,0.22032810747623444,0.2509308159351349,0.14521703124046326,0.1716882586479187
2019-06-20,1.155686505606747,0.009865420870482922,0.21204030513763428,0.22440870106220245,0.25230059027671814,0.1419907808303833,0.16925957798957825
2019-06-21,1.1519197310798375,-0.0032593393698334694,0.2106565684080124,0.2237362414598465,0.2505905330181122,0.14340785145759583,0.17160876095294952
2019-06-24,1.1520938714238373,0.00015117402654141188,0.20828405022621155,0.23151354491710663,0.25448673963546753,0.13645301759243011,0.16926264762878418
2019-06-25,1.1440151393774483,-0.007012216839939356,0.20214003324508667,0.24067537486553192,0.2578677833080292,0.129328191280365,0.16998858749866486
2019-06-26,1.1417514067780652,-0.001978761050850153,0.19630004465579987,0.2520528733730316,0.25895482301712036,0.12307179719209671,0.16962046921253204
2019-06-27,1.1499278392893895,0.007161307148635387,0.20037303864955902,0.23959507048130035,0.25769495964050293,0.13033340871334076,0.17200349271297455
2019-06-28,1.1554299509576262,0.004784745164215565,0.20673096179962158,0.22902771830558777,0.2527567148208618,0.13947027921676636,0.17201434075832367
2019-07-01,1.1579914314178725,0.002216906752437353,0.2109181433916092,0.22466039657592773,0.2510586082935333,0.1429678201675415,0.17039503157138824
2019-07-02,1.1632943079273341,0.0045793745666742325,0.2157876193523407,0.21692587435245514,0.2516605854034424,0.1467694342136383,0.16885653138160706
2019-07-03,1.1708099652159507,0.006460667122155428,0.2101077139377594,0.2279859036207199,0.25534605979919434,0.13795164227485657,0.1686086803674698
2019-07-05,1.1663472545252163,-0.003811643924564123,0.2110874056816101,0.22343489527702332,0.2538626492023468,0.14164435863494873,0.16997075080871582
2019-07-08,1.159257760117319,-0.0060783736407756805,0.21144990622997284,0.22531141340732574,0.2543453276157379,0.14033494889736176,0.16855841875076294
2019-07-09,1.1619582296612643,0.0023294815327972174,0.2053283154964447,0.23771212995052338,0.2586887776851654,0.130774587392807,0.16749615967273712
2019-07-10,1.1685328888225086,0.005658257752656937,0.20516155660152435,0.23211929202079773,0.25732162594795227,0.13461270928382874,0.1707848161458969
2019-07-11,1.163567584727294,-0.004249177873134613,0.20791469514369965,0.22608335316181183,0.2555321455001831,0.13876666128635406,0.17170314490795135
2019-07-12,1.169893630449325,0.005436766892671585,0.20914869010448456,0.22781792283058167,0.2562709152698517,0.1373407244682312,0.1694217324256897
2019-07-15,1.1701940732700749,0.0002568120835348964,0.20990438759326935,0.22485288977622986,0.2542761266231537,0.14052070677280426,0.17044584453105927
2019-07-16,1.1657680991227177,-0.003782256506383419,0.20810002088546753,0.23068867623806,0.2574559450149536,0.13515524566173553,0.1686001420021057
2019-07-17,1.1655121691411174,-0.00021953764371573925,0.20560041069984436,0.23458516597747803,0.2576726973056793,0.13312941789627075,0.16901230812072754
2019-07-18,1.1706081370462162,0.004372299183160067,0.19936977326869965,0.2449922114610672,0.26013943552970886,0.12594996392726898,0.1695486158132553
2019-07-19,1.1621594310231531,-0.007217364851385355,0.2013648897409439,0.23708230257034302,0.2567836046218872,0.13225813210010529,0.17251107096672058
2019-07-22,1.1649321066711265,0.002385796280577779,0.2024124711751938,0.2405077964067459,0.25949347019195557,0.12876588106155396,0.168820321559906
2019-07-23,1.168408654811042,0.0029843354132026434,0.20415690541267395,0.23301659524440765,0.2583899199962616,0.13334786891937256,0.17108877003192902
2019-07-24,1.1780032046299627,0.008211638778448105,0.20966894924640656,0.2237716019153595,0.25514137744903564,0.14048542082309723,0.1709326207637787
2019-07-25,1.1684852403712134,-0.008079743944108486,0.21338993310928345,0.21927087008953094,0.25254926085472107,0.14497670531272888,0.16981323063373566
2019-07-26,1.1771554287853634,0.007420023903250694,0.20739904046058655,0.23529842495918274,0.2579802870750427,0.13244760036468506,0.16687467694282532
2019-07-29,1.1751833580313684,-0.0016752849332988262,0.20949284732341766,0.22387325763702393,0.2540973722934723,0.141384556889534,0.17115192115306854
2019-07-30,1.1776985634336683,0.002140266355127096,0.20667636394500732,0.23374369740486145,0.25746598839759827,0.1335075944662094,0.16860634088516235
2019-07-31,1.1673979368680023,-0.008746403269469738,0.2061796635389328,0.23257096111774445,0.25585243105888367,0.13557599484920502,0.16982096433639526
2019-08-01,1.166970898635629,-0.00036580348387360573,0.20094648003578186,0.24605104327201843,0.2607799172401428,0.12527552247047424,0.16694708168506622
2019-08-02,1.1579223623594532,-0.007753866259008646,0.19197386503219604,0.25659337639808655,0.26318007707595825,0.11811544746160507,0.17013725638389587
2019-08-05,1.1361493912047822,-0.01880348101258278,0.19000689685344696,0.25995561480522156,0.2630023658275604,0.1166788637638092,0.17035628855228424
2019-08-06,1.148740477156706,0.011082245036959648,0.1738077700138092,0.29409271478652954,0.26537495851516724,0.09888150542974472,0.1678430289030075
2019-08-07,1.1535158948148025,0.0041570900939404964,0.18730078637599945,0.2540707290172577,0.2543102502822876,0.12514103949069977,0.1791772097349167
2019-08-08,1.1716039825315046,0.01568083092570305,0.19702042639255524,0.24491608142852783,0.2543689012527466,0.1292993128299713,0.17439524829387665
2019-08-09,1.1628073437236162,-0.007508201524615288,0.20927074551582336,0.22018834948539734,0.24605968594551086,0.14853204786777496,0.1759491264820099
2019-08-12,1.1578579491030527,-0.004256418440490961,0.2044280767440796,0.24219846725463867,0.2532225251197815,0.13160660862922668,0.1685442477464676
2019-08-13,1.1694163040827195,0.009982532821595669,0.19133959710597992,0.26286447048187256,0.25729161500930786,0.11857354640960693,0.16993077099323273
2019-08-14,1.1508579230006464,-0.015869781374931335,0.20131728053092957,0.23288603127002716,0.24945037066936493,0.1392364501953125,0.17710982263088226
2019-08-15,1.152501348168634,0.0014280000468716025,0.18405337631702423,0.2818724811077118,0.2594468593597412,0.10780559480190277,0.16682173311710358
2019-08-16,1.1643637111686378,0.010292710736393929,0.18346001207828522,0.26848921179771423,0.25352099537849426,0.11803629249334335,0.17649346590042114
2019-08-19,1.1695225176852206,0.004430579952895641,0.20002660155296326,0.2354237288236618,0.24463486671447754,0.14108511805534363,0.17882969975471497
2019-08-20,1.1671076381607188,-0.002064842265099287,0.21036292612552643,0.2238781601190567,0.24268288910388947,0.1485963761806488,0.17447969317436218
2019-08-21,1.1723158457899507,0.004462491255253553,0.20082519948482513,0.2492676079273224,0.24901355803012848,0.13064810633659363,0.1702454835176468
2019-08-22,1.1690591363067095,-0.002778013702481985,0.2018817514181137,0.23835204541683197,0.24540768563747406,0.1389373391866684,0.1754210889339447
2019-08-23,1.151192741190538,-0.015282712876796722,0.2007681429386139,0.24510690569877625,0.24756267666816711,0.13371215760707855,0.1728500872850418
2019-08-26,1.1612350758612269,0.008723417297005653,0.17869850993156433,0.29154151678085327,0.2551499605178833,0.10558745265007019,0.16902251541614532
2019-08-27,1.1597705953319666,-0.0012611404526978731,0.1881239265203476,0.2561308741569519,0.2460181713104248,0.1290939897298813,0.18063302338123322
2019-08-28,1.1653943822424062,0.004849051125347614,0.18828226625919342,0.26662883162498474,0.25106799602508545,0.11990310996770859,0.17411784827709198
2019-08-29,1.1756138839832506,0.008769135922193527,0.1939435452222824,0.25108084082603455,0.24580104649066925,0.13174985349178314,0.17742471396923065
2019-08-30,1.1738491601029464,-0.0015011084033176303,0.204485684633255,0.23250800371170044,0.24157845973968506,0.1446664184331894,0.1767614483833313
2019-09-03,1.168403234721389,-0.00463937409222126,0.2021872103214264,0.24461698532104492,0.24555820226669312,0.13530533015727997,0.172332301735878
2019-09-04,1.1791293679929344,0.009180163964629173,0.19263069331645966,0.2610742449760437,0.2503528892993927,0.12343710660934448,0.17250506579875946
2019-09-05,1.1846481027855016,0.004680347163230181,0.1980653703212738,0.2423938661813736,0.2463717758655548,0.13587777316570282,0.17729121446609497
2019-09-06,1.182752531957162,-0.0016001129988580942,0.21028730273246765,0.222280815243721,0.24121709167957306,0.15066960453987122,0.17554521560668945
2019-09-09,1.1825157318066282,-0.0002002110704779625,0.2056998610496521,0.24009619653224945,0.2469409853219986,0.13689547777175903,0.1703675240278244
2019-09-10,1.1805981596063577,-0.0016216039657592773,0.20339630544185638,0.2384619563817978,0.24360574781894684,0.14026781916618347,0.1742681860923767
2019-09-11,1.191686561590988,0.009392189793288708,0.20487001538276672,0.23746787011623383,0.24296925961971283,0.1413002461194992,0.17339254915714264
2019-09-12,1.1930335815040094,0.0011303474893793464,0.2075086236000061,0.2306065708398819,0.2408510446548462,0.14660651981830597,0.17442725598812103
2019-09-13,1.1870372823994995,-0.005026094149798155,0.20734159648418427,0.2345203459262848,0.2454950511455536,0.14099909365177155,0.1716439574956894
2019-09-16,1.1898989290985078,0.0024107471108436584,0.20508970320224762,0.23753133416175842,0.246756449341774,0.1385069340467453,0.17211562395095825
2019-09-17,1.192388307206394,0.002092092065140605,0.1997368037700653,0.2477446049451828,0.24962960183620453,0.13124001026153564,0.17164897918701172
2019-09-18,1.1899148197222635,-0.002074397634714842,0.19861696660518646,0.24612170457839966,0.2513153851032257,0.13076113164424896,0.17318478226661682
2019-09-19,1.1902101282847473,0.0002481762203387916,0.1975872665643692,0.2485884130001068,0.2533431649208069,0.12805888056755066,0.17242224514484406
2019-09-20,1.1897243942904985,-0.0004081077640876174,0.19619455933570862,0.24919721484184265,0.2538110911846161,0.12734392285346985,0.17345325648784637
2019-09-23,1.1906901827201735,0.0008117749239318073,0.19179555773735046,0.2590472102165222,0.2540991008281708,0.12222199141979218,0.1728360652923584
2019-09-24,1.1831715077366758,-0.0063145519234240055,0.19529493153095245,0.24969163537025452,0.2546132504940033,0.1267920434474945,0.17360816895961761
2019-09-25,1.1854821098392223,0.0019528885604813695,0.19024868309497833,0.26284903287887573,0.25888684391975403,0.11732541769742966,0.17069002985954285
2019-09-26,1.181557014101584,-0.0033109700307250023,0.20055748522281647,0.23598738014698029,0.2530020773410797,0.13525225222110748,0.17520074546337128
2019-09-27,1.1735308284852295,-0.006792888976633549,0.1989801824092865,0.24676181375980377,0.25707247853279114,0.12650910019874573,0.1706763654947281
2019-09-30,1.1749872429739747,0.0012410534545779228,0.19411756098270416,0.2548159062862396,0.2579706013202667,0.12202762067317963,0.17106829583644867
2019-10-01,1.1654809334270189,-0.008090564049780369,0.19927272200584412,0.24081459641456604,0.2559298276901245,0.13061891496181488,0.17336387932300568
2019-10-02,1.1566081411981763,-0.007612987887114286,0.1924414485692978,0.2580111026763916,0.2607133090496063,0.11839088797569275,0.17044323682785034
2019-10-03,1.1648477424585986,0.0071239350363612175,0.18504713475704193,0.2695101797580719,0.2597619891166687,0.11355475336313248,0.172125905752182
2019-10-04,1.1759951170219045,0.009569812566041946,0.19375638663768768,0.24750153720378876,0.25575536489486694,0.1271355152130127,0.17585113644599915
2019-10-07,1.170507550716367,-0.004666317254304886,0.20395398139953613,0.23127220571041107,0.25196507573127747,0.13804323971271515,0.174765482544899
2019-10-08,1.159847674997375,-0.009107054211199284,0.20412306487560272,0.23790104687213898,0.25421226024627686,0.13304567337036133,0.17071788012981415
2019-10-09,1.1656643929149069,0.005015070550143719,0.19238236546516418,0.2604568600654602,0.2589262127876282,0.11839862912893295,0.16983595490455627
2019-10-10,1.1664513226545699,0.0006750911707058549,0.19819676876068115,0.24019819498062134,0.2534094452857971,0.1323850303888321,0.17581051588058472
2019-10-11,1.174143299639312,0.006594340316951275,0.20604774355888367,0.23008644580841064,0.25140905380249023,0.13896651566028595,0.1734902709722519
2019-10-14,1.1748514847105223,0.0006031504599377513,0.21259096264839172,0.2189265787601471,0.24655622243881226,0.14868609607219696,0.17324015498161316
